timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606765802221,217,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-16631,text,true,,1136,824,6888,6888,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,217,0,0
1606765802439,87,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-16631,text,true,,2085,855,6887,6887,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,87,0,0
1606765802526,101,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-16631,text,true,,2248,856,6887,6887,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,101,0,0
1606765802627,429,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-16631,text,true,,3061,854,6887,6887,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,429,0,0
1606765803056,61,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-16631,text,true,,779,833,6887,6887,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,61,0,0
1606765803117,1236,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-16631,text,true,,500,942,6840,6840,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,1236,0,0
1606765804348,95,https://qaedge.certain.com/session_catalog/assets/i18n/en.json?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,304,Not Modified,Thread Group 1-16631,,true,,133,865,6832,6832,https://qaautomation8.certain.com/session_catalog/assets/i18n/en.json?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,0,0,0
1606765804443,68,https://qaedge.certain.com/svcs/session_catalog/app/2519/tracks?limit=-1&sort=trackName&trackName.dir=asc&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-16631,text,true,,754,849,6826,6826,https://qaautomation8.certain.com/svcs/session_catalog/app/1299/tracks?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&trackName.dir=asc&limit=-1&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&sort=trackName,68,0,0
1606765804511,71,https://qaedge.certain.com/svcs/session_catalog/app/confSessionTypes/list/2519?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-16631,text,true,,1514,822,6822,6822,https://qaautomation8.certain.com/svcs/session_catalog/app/confSessionTypes/list/1299?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,71,0,0
1606765804582,138,https://qaedge.certain.com/svcs/session_catalog/app/conference_locations/list?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,503,Service Unavailable,Thread Group 1-16631,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,492,938,6799,6799,https://qaautomation8.certain.com/svcs/session_catalog/app/conference_locations/list?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,136,0,0
1606765803665,1065,Redirected to Certain APP catalog,503,"Number of samples in transaction : 10, number of failing samples : 1",Thread Group 1-16425,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,57541,17752,6796,6796,null,0,2,0
1606765803665,23,https://ssodev.certain.com/certainsso/ssoEndPoint.do,200,OK,Thread Group 1-16425,text,true,,2399,7157,6855,6855,https://ssodev.certain.com/certainsso/ssoEndPoint.do,23,0,0
1606765803688,40,https://ssodev.certain.com/service/sso_request/handleResponse,200,OK,Thread Group 1-16425,text,true,,2959,1805,6855,6855,https://ssodev.certain.com/service/sso_request/handleResponse,40,0,0
1606765803728,486,https://qaedge.certain.com/svcs/catalog_sso/handleResponse/8?ssoType=SAML2&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&requestId=dc6dc6b0ff3a4c2aa952edf3387aa0a7,200,OK,Thread Group 1-16425,text,true,,2826,2843,6855,6855,https://qaautomation8.certain.com/session_catalog/#/attendee/1AFFA61C-9C32-4841-90F4-F626B964E775/catalog,358,0,0
1606765804210,58,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-16425,text,true,,39556,783,6849,6849,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,49,0,0
1606765804268,18,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-16425,text,true,,1136,824,6848,6848,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,18,0,0
1606765804286,28,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-16425,text,true,,2085,855,6845,6845,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,28,0,0
1606765804314,85,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-16425,text,true,,2248,856,6833,6833,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,85,0,0
1606765804399,101,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-16425,text,true,,3061,854,6827,6827,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,101,0,0
1606765804501,88,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-16425,text,true,,779,833,6820,6820,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,88,0,0
1606765804589,138,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,503,Service Unavailable,Thread Group 1-16425,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,492,942,6796,6796,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,138,0,0
1606765804613,119,Click SSO Login,503,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-24914,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,492,752,6795,6795,null,0,1,0
1606765804614,119,https://qaedge.certain.com/svcs/catalog_sso/handleRequest/23?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&destination=login,503,Service Unavailable,Thread Group 1-24914,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,492,752,6795,6795,https://qaautomation8.certain.com/svcs/catalog_sso/handleRequest/8?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&destination=login,119,0,0
1606765803747,992,Redirected to Certain APP catalog,503,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-21507,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,5850,10996,6794,6794,null,0,1,0
1606765803747,32,https://ssodev.certain.com/certainsso/ssoEndPoint.do,200,OK,Thread Group 1-21507,text,true,,2399,7157,6855,6855,https://ssodev.certain.com/certainsso/ssoEndPoint.do,32,0,0
1606765803779,816,https://ssodev.certain.com/service/sso_request/handleResponse,200,OK,Thread Group 1-21507,text,true,,2959,1805,6820,6820,https://ssodev.certain.com/service/sso_request/handleResponse,816,0,0
1606765804591,144,https://qaedge.certain.com/svcs/catalog_sso/handleResponse/8?ssoType=SAML2&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&requestId=dc6dc6b0ff3a4c2aa952edf3387aa0a7,503,Service Unavailable,Thread Group 1-21507,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,492,2034,6794,6794,https://qaautomation8.certain.com/svcs/catalog_sso/handleResponse/8,144,0,0
1606765802552,2186,Open Catalog,503,"Number of samples in transaction : 11, number of failing samples : 1",Thread Group 1-21909,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,116836,6441,6793,6793,null,0,6,103
1606765802553,151,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-21909,text,true,,39556,488,6887,6887,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,137,0,103
1606765802706,384,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-21909,text,true,,1136,558,6887,6887,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,384,0,0
1606765803090,47,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-21909,text,true,,2085,589,6887,6887,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,47,0,0
1606765803137,117,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-21909,text,true,,2248,590,6864,6864,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,117,0,0
1606765803254,98,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-21909,text,true,,3061,588,6862,6862,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,98,0,0
1606765803353,202,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-21909,text,true,,779,567,6855,6855,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,202,0,0
1606765803556,838,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-21909,text,true,,63208,742,6833,6833,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,801,0,0
1606765804389,129,https://qaedge.certain.com/session_catalog/assets/i18n/en.json?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-21909,text,true,,2003,508,6826,6826,https://qaautomation8.certain.com/session_catalog/assets/i18n/en.json?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,129,0,0
1606765804518,38,https://qaedge.certain.com/svcs/session_catalog/app/2519/tracks?limit=-1&sort=trackName&trackName.dir=asc&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-21909,text,true,,754,583,6822,6822,https://qaautomation8.certain.com/svcs/session_catalog/app/1299/tracks?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&trackName.dir=asc&limit=-1&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&sort=trackName,38,0,0
1606765804556,26,https://qaedge.certain.com/svcs/session_catalog/app/confSessionTypes/list/2519?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-21909,text,true,,1514,556,6822,6822,https://qaautomation8.certain.com/svcs/session_catalog/app/confSessionTypes/list/1299?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,26,0,0
1606765804583,156,https://qaedge.certain.com/svcs/session_catalog/app/conference_locations/list?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,503,Service Unavailable,Thread Group 1-21909,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,492,672,6793,6793,https://qaautomation8.certain.com/svcs/session_catalog/app/conference_locations/list?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,156,0,0
1606765803457,1293,Redirected to Certain APP catalog,503,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-19744,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,5850,10996,6792,6792,null,0,2,1156
1606765803457,1056,https://ssodev.certain.com/certainsso/ssoEndPoint.do,200,OK,Thread Group 1-19744,text,true,,2399,7157,6826,6826,https://ssodev.certain.com/certainsso/ssoEndPoint.do,1056,0,1048
1606765804509,17,https://ssodev.certain.com/service/sso_request/handleResponse,200,OK,Thread Group 1-19744,text,true,,2959,1805,6823,6823,https://ssodev.certain.com/service/sso_request/handleResponse,17,0,0
1606765804527,220,https://qaedge.certain.com/svcs/catalog_sso/handleResponse/8?ssoType=SAML2&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&requestId=dc6dc6b0ff3a4c2aa952edf3387aa0a7,503,Service Unavailable,Thread Group 1-19744,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,492,2034,6792,6792,https://qaautomation8.certain.com/svcs/catalog_sso/handleResponse/8,220,0,108
1606765803248,1506,Redirected to Certain APP catalog,503,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-19586,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,5850,10996,6790,6790,null,0,0,1315
1606765801459,3291,Open Catalog,503,"Number of samples in transaction : 11, number of failing samples : 1",Thread Group 1-22007,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,116836,6441,6790,6790,null,0,4,770
1606765803248,201,https://ssodev.certain.com/certainsso/ssoEndPoint.do,200,OK,Thread Group 1-19586,text,true,,2399,7157,6855,6855,https://ssodev.certain.com/certainsso/ssoEndPoint.do,201,0,193
1606765801460,915,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-22007,text,true,,39556,488,6885,6885,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,877,0,770
1606765803449,13,https://ssodev.certain.com/service/sso_request/handleResponse,200,OK,Thread Group 1-19586,text,true,,2959,1805,6855,6855,https://ssodev.certain.com/service/sso_request/handleResponse,13,0,0
1606765802377,30,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-22007,text,true,,1136,558,6885,6885,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,30,0,0
1606765803462,1292,https://qaedge.certain.com/svcs/catalog_sso/handleResponse/8?ssoType=SAML2&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&requestId=dc6dc6b0ff3a4c2aa952edf3387aa0a7,503,Service Unavailable,Thread Group 1-19586,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,492,2034,6790,6790,https://qaautomation8.certain.com/svcs/catalog_sso/handleResponse/8,1292,0,1122
1606765802407,59,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-22007,text,true,,2085,589,6887,6887,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,59,0,0
